"do_grid","loglik","loglik_se","value","parameter"
939,-2111.83499050998,190.502871128412,0.483173336356543,"rho"
871,-2233.80734873371,9.86276536386785,0.338837280187353,"rho"
45,-2069.5597690765,39.154837134791,0.320727490165142,"rho"
470,-2263.58080907602,1.62965555031508,0.339448890144274,"rho"
361,-1987.59266029037,1.04353128766368,0.330456234007163,"rho"
983,-2157.47533459952,9.88653225290027,0.311919018830255,"rho"
188,-1762.60636907669,18.8428413877019,0.352107436397087,"rho"
379,-2065.35092569141,6.12620470881533,0.359372643351372,"rho"
26,-1501.99483344391,1.12687580270252,0.250551350746284,"rho"
189,-1804.33634609828,8.78762167216337,0.393367968265796,"rho"
33,-3183.37456686735,96.8626269746096,0.39588423524769,"rho"
791,-1592.05845536539,11.5217179991818,0.25487438271655,"rho"
837,-3344.01600018337,0.95561435998635,0.161875613095594,"rho"
731,-1837.50560124677,34.6943662737912,0.304399549888865,"rho"
704,-1500.31539411231,0.519488524472032,0.271215586093984,"rho"
839,-1510.02107903839,3.30978050199934,0.232398908517152,"rho"
949,-1487.93807385976,0.680602707444418,0.259407716814621,"rho"
955,-1608.80638629763,0.83093439243536,0.270432831898859,"rho"
987,-2313.17176577124,49.1399769499469,0.415707823559119,"rho"
634,-2226.70383221644,9.05311453153135,0.439690468227327,"rho"
973,-1926.85373226997,15.7792054598577,0.317614865929264,"rho"
814,-1538.97192231315,4.0529248847422,0.160624208142005,"rho"
75,-1702.23901631444,42.9048558277378,0.314546920023938,"rho"
441,-1914.25194045924,18.1250087733865,0.312869907939644,"rho"
558,-1849.8029969944,9.86048856998945,0.269773569813932,"rho"
654,-1740.07922415754,40.8087473535315,0.284853543923354,"rho"
989,-1804.33634609828,8.78762167216337,0.393367968265796,"rho"
339,-2111.83499050998,190.502871128412,0.483173336356543,"rho"
432,-1950.9384394991,93.6485011393252,0.514452028726334,"rho"
271,-2233.80734873371,9.86276536386785,0.338837280187353,"rho"
360,-1882.29157079022,16.1051471821989,0.328478294328319,"rho"
617,-1515.16757637895,0.448907010408969,0.220369215051111,"rho"
742,-2244.30797641281,46.6601835354568,0.428759584439551,"rho"
246,-1500.82635467637,2.72063754199712,0.199264715088117,"rho"
647,-1674.77417841143,2.25696729710499,0.28260733910862,"rho"
233,-3183.37456686735,96.8626269746096,0.39588423524769,"rho"
93,-1534.16471915392,1.05104508829229,0.260181160759396,"rho"
616,-1510.85464077828,1.00344796417198,0.181406082037807,"rho"
785,-1618.62196260239,39.3039352384508,0.289035904524675,"rho"
531,-1837.50560124677,34.6943662737912,0.304399549888865,"rho"
140,-1514.39347377546,4.52622115130223,0.247043817911191,"rho"
762,-3021.32811583883,0.902463684408266,0.567206123039474,"rho"
499,-2876.07084732945,8.83321537538654,0.438158855950831,"rho"
979,-2065.35092569141,6.12620470881533,0.359372643351372,"rho"
445,-2069.5597690765,39.154837134791,0.320727490165142,"rho"
797,-1516.52954304634,6.76143099040566,0.255993781455434,"rho"
836,-1475.65488290605,0.868237184343905,0.229195152517361,"rho"
988,-1762.60636907669,18.8428413877019,0.352107436397087,"rho"
297,-2269.66872828725,57.5518307568781,0.347318781649626,"rho"
922,-1665.05339624282,9.31057386526947,0.266246405500402,"rho"
885,-2884.59986788305,26.1674502260237,0.426008330570531,"rho"
55,-2014.75099504628,18.58060314287,0.251764674731708,"rho"
830,-4187.67046492569,5.45090155177923,0.446344407810455,"rho"
239,-1510.02107903839,3.30978050199934,0.232398908517152,"rho"
148,-1587.66935749697,2.2465343597347,0.283246760396899,"rho"
802,-1473.6742110782,0.254967606294672,0.238291485227334,"rho"
759,-1468.13518882839,0.440133554963331,0.21874661851916,"rho"
942,-2244.30797641281,46.6601835354568,0.428759584439551,"rho"
506,-2058.12929467935,12.4294622624636,0.45939517088777,"rho"
739,-2111.83499050998,190.502871128412,0.483173336356543,"rho"
783,-2157.47533459952,9.88653225290027,0.311919018830255,"rho"
31,-2044.26301926569,95.9653546421823,0.40475988557314,"rho"
117,-2448.06778569866,6.54480843300801,0.403952399561105,"rho"
951,-1580.90215912752,2.27889980877542,0.25044263168095,"rho"
342,-2244.30797641281,46.6601835354568,0.428759584439551,"rho"
383,-2157.47533459952,9.88653225290027,0.311919018830255,"rho"
581,-1766.8349875846,8.34117764197387,0.357365720276839,"rho"
840,-1556.26995196203,1.08842468278211,0.198749182538787,"rho"
103,-2169.80083675777,51.244466498501,0.341519907318551,"rho"
381,-1766.8349875846,8.34117764197387,0.357365720276839,"rho"
891,-1674.71713992246,47.4843562905304,0.318949211742528,"rho"
120,-2272.54973970907,70.2222055903418,0.371067774210609,"rho"
