"do_grid","loglik","loglik_se","value","parameter"
21,-2092.2548955799,29.2342063304528,23.3161759767166,"iota"
16,-1891.01484092583,8.85523562036246,17.5326295924757,"iota"
810,-2323.22065277678,11.3315932001913,10.5923739313866,"iota"
20,-1982.27561546413,42.2792439664261,22.1594666998684,"iota"
104,-2452.9950837857,2.06876501783418,3.65211827029748,"iota"
705,-2300.37191624771,35.6630211579268,4.80882754714566,"iota"
503,-1589.84531495008,2.48069513808706,2.49540899344929,"iota"
807,-2043.04027866594,11.5935638907082,7.12224610084203,"iota"
22,-2690.85138259747,437.72487977491,24.4728852535648,"iota"
813,-2659.3002970176,83.5981050830795,14.0625017619311,"iota"
919,-2451.86309031613,14.5079878085044,21.0027574230202,"iota"
805,-1481.53060986582,0.820068897247133,4.80882754714566,"iota"
502,-1522.66476557821,0.498901451645496,1.33869971660111,"iota"
305,-2120.76647082257,0.911281544473723,4.80882754714566,"iota"
811,-2515.98432544209,3.66165943252792,11.7490832082348,"iota"
720,-2333.96273421769,40.6745219132548,22.1594666998684,"iota"
707,-2109.82916006233,18.4168944781921,7.12224610084203,"iota"
408,-2430.20108353892,26.1168502298359,8.27895537769021,"iota"
202,-1509.12773257282,0.386062597728072,1.33869971660111,"iota"
812,-2095.08394510229,63.3302196119094,12.905792485083,"iota"
18,-1521.31135725255,10.6431971972244,19.8460481461721,"iota"
407,-2429.93698953812,14.1978000147848,7.12224610084203,"iota"
711,-2892.10902412374,15.3013722308289,11.7490832082348,"iota"
923,-1776.09502554818,46.1215457301856,25.629594530413,"iota"
926,-1720.99723549723,22.1765394401906,29.0997223609575,"iota"
806,-2403.21162951613,41.1607606786244,5.96553682399384,"iota"
24,-1815.91220314046,5.58296526122077,26.7863038072612,"iota"
706,-2555.99224298939,2.49943040584713,5.96553682399384,"iota"
712,-1847.06469686168,6.98304871794845,12.905792485083,"iota"
922,-1612.64194647539,7.98358246213366,24.4728852535648,"iota"
23,-2165.08991342447,6.35169082254246,25.629594530413,"iota"
708,-2730.68219316685,4.62398621764055,8.27895537769021,"iota"
925,-2497.95707129802,12.1268238080884,27.9430130841094,"iota"
709,-1780.45251079362,28.6549710933754,9.4356646545384,"iota"
814,-2324.68073057571,3.49045122690052,15.2192110387793,"iota"
924,-1492.5399314278,5.52355037771537,26.7863038072612,"iota"
13,-4359.30079978957,35.3339820617861,14.0625017619311,"iota"
410,-2833.78461542273,8.72864346914248,10.5923739313866,"iota"
704,-1539.69455865192,0.759209118327131,3.65211827029748,"iota"
714,-2964.68060531782,22.3409396190368,15.2192110387793,"iota"
804,-1797.33863944112,12.6288855174387,3.65211827029748,"iota"
826,-3213.69871737627,44.5918676933642,29.0997223609575,"iota"
409,-2527.82126879518,5.23282299345998,9.4356646545384,"iota"
302,-1528.35381689825,1.6369197860489,1.33869971660111,"iota"
816,-2601.95342304345,97.8165603617456,17.5326295924757,"iota"
710,-2446.07154595109,8.71805436739696,10.5923739313866,"iota"
303,-1499.18856617043,2.99054221487878,2.49540899344929,"iota"
301,-1541.19560337204,0.69244670095381,0.181990439752921,"iota"
25,-1948.78192169701,30.1372468139525,27.9430130841094,"iota"
903,-1485.90809133034,0.909460936180239,2.49540899344929,"iota"
312,-2494.90372771954,36.0840851109031,12.905792485083,"iota"
722,-2982.37395679569,0.940237313810292,24.4728852535648,"iota"
929,-1615.78436288556,6.1992089968141,32.5698501915021,"iota"
715,-2466.17352936844,23.0617070814519,16.3759203156275,"iota"
817,-2102.14055277563,38.4711960539034,18.6893388693239,"iota"
26,-1610.3097052557,1.09001075139361,29.0997223609575,"iota"
834,-1579.47685946881,8.83943085880166,38.353396575743,"iota"
405,-1519.52405069165,0.598891500690274,4.80882754714566,"iota"
902,-1576.04357400469,4.63390760345204,1.33869971660111,"iota"
105,-1573.0147961098,5.15980911657661,4.80882754714566,"iota"
832,-1488.57876031966,1.68130204267647,36.0399780220467,"iota"
713,-2758.85201230173,47.7715808960817,14.0625017619311,"iota"
403,-1525.6486098277,2.23471320654881,2.49540899344929,"iota"
10,-1982.09064804248,19.1073111620196,10.5923739313866,"iota"
702,-1721.10715512778,1.11084439340268,1.33869971660111,"iota"
837,-1589.38032446161,13.3686093298928,41.8235244062876,"iota"
818,-2959.02551742379,13.8337723705493,19.8460481461721,"iota"
723,-2025.25778906327,1.53019364478453,25.629594530413,"iota"
703,-2307.28614212324,3.68731025250586,2.49540899344929,"iota"
836,-1669.41345742416,1.86003801673644,40.6668151294394,"iota"
404,-1483.88992799426,0.500019732400445,3.65211827029748,"iota"
928,-1576.43569206944,15.3072920956179,31.4131409146539,"iota"
640,-1596.26094886385,4.57961722288434,45.2936522368321,"iota"
411,-2016.80819491438,0.782896542107304,11.7490832082348,"iota"
8,-2774.09176637566,8.81098137545771,8.27895537769021,"iota"
639,-1734.91486927164,6.39769125519675,44.1369429599839,"iota"
6,-1772.77671825732,44.1574581460022,5.96553682399384,"iota"
839,-1652.37121149252,5.19766363304205,44.1369429599839,"iota"
352,-2090.0636337138,6.08800701194364,59.1741635590103,"iota"
721,-1820.5334953635,5.22839246845844,23.3161759767166,"iota"
840,-1513.26161430313,1.75508489324301,45.2936522368321,"iota"
838,-1608.96815086431,7.5500798132889,42.9802336831358,"iota"
313,-2753.1080481668,17.1698231320798,14.0625017619311,"iota"
636,-1545.34376492812,9.84220677135774,40.6668151294394,"iota"
9,-2660.25432336435,8.30437459295318,9.4356646545384,"iota"
927,-1789.35731365243,8.98521208477488,30.2564316378057,"iota"
315,-2975.75118202001,1.67289217356349,16.3759203156275,"iota"
726,-1528.05833332321,6.10182404712418,29.0997223609575,"iota"
638,-1664.09464017213,11.4820070515693,42.9802336831358,"iota"
128,-1746.79522012091,6.4406452831069,31.4131409146539,"iota"
716,-3048.74343598103,25.13135828408,17.5326295924757,"iota"
842,-1489.14254385734,5.2709545831825,47.6070707905285,"iota"
727,-1680.69957260754,5.70343643326109,30.2564316378057,"iota"
11,-2928.99496505961,0.937534588737532,11.7490832082348,"iota"
644,-1525.3344975629,5.85573742147173,49.9204893442249,"iota"
833,-1576.92194226354,3.57709948149014,37.1966872988948,"iota"
642,-1945.3140954799,9.24147355946535,47.6070707905285,"iota"
27,-1497.12588189887,3.87524632310436,30.2564316378057,"iota"
311,-2429.35087780046,7.49926936632957,11.7490832082348,"iota"
841,-1511.25228537855,8.16931963368837,46.4503615136803,"iota"
641,-1542.03389956523,1.93712604046775,46.4503615136803,"iota"
28,-1476.1195319877,1.23267433504983,31.4131409146539,"iota"
717,-1956.1830545384,14.4932524453314,18.6893388693239,"iota"
718,-1990.89211167041,6.82618840635905,19.8460481461721,"iota"
731,-1969.52184818467,12.5049089477797,34.8832687451985,"iota"
643,-1575.1104485748,2.00253256916193,48.7637800673767,"iota"
130,-1605.93305939548,19.8663180101852,33.7265594683503,"iota"
127,-2507.81716528822,18.2995312911366,30.2564316378057,"iota"
129,-1682.0086446985,4.93340546835266,32.5698501915021,"iota"
821,-2818.30750140593,55.8399370185677,23.3161759767166,"iota"
12,-2563.93206955209,93.1267805986992,12.905792485083,"iota"
724,-1599.40830907404,8.47031121699341,26.7863038072612,"iota"
4,-1613.08364663213,11.297625424956,3.65211827029748,"iota"
645,-1532.85484457554,4.29300391667566,51.0771986210731,"iota"
843,-1546.38961274289,11.6447651646308,48.7637800673767,"iota"
134,-1627.30000800039,3.05636752083875,38.353396575743,"iota"
318,-2512.77994233823,0.864851322639932,19.8460481461721,"iota"
310,-2983.70004436862,15.642922075644,10.5923739313866,"iota"
132,-1495.41721631245,1.35437180536591,36.0399780220467,"iota"
116,-2940.48077883547,2.15382800165828,17.5326295924757,"iota"
131,-1604.72455416057,18.5563915222664,34.8832687451985,"iota"
103,-1559.72200939276,7.30809201976978,2.49540899344929,"iota"
474,-1675.08084736207,49.0891299531905,84.6217676496704,"iota"
844,-1589.26539270594,3.79944580131206,49.9204893442249,"iota"
845,-1590.40186128226,26.405798070848,51.0771986210731,"iota"
729,-1685.96720742491,15.6099163992624,32.5698501915021,"iota"
701,-1780.79838675644,0.771356135006698,0.181990439752921,"iota"
819,-2221.02734748826,1.66660024927731,21.0027574230202,"iota"
113,-2869.05475504244,13.8019597983711,14.0625017619311,"iota"
646,-1604.87146774781,2.80302103922347,52.2339078979212,"iota"
317,-2634.59984533779,63.7792394253909,18.6893388693239,"iota"
7,-1944.0517840874,19.6336209245714,7.12224610084203,"iota"
935,-1512.60701514215,1.57468705318188,39.5101058525912,"iota"
114,-2740.93913201573,21.6794582267392,15.2192110387793,"iota"
402,-1576.24658278661,3.76161704362238,1.33869971660111,"iota"
725,-1554.15322300456,1.62515137237511,27.9430130841094,"iota"
135,-1594.96258806432,1.1623449765036,39.5101058525912,"iota"
648,-1580.67848712008,6.21545417283591,54.5473264516176,"iota"
730,-2055.80440594818,52.3386310199498,33.7265594683503,"iota"
136,-1998.58027957447,27.2835861274226,40.6668151294394,"iota"
937,-1745.53670429995,6.43566614681328,41.8235244062876,"iota"
647,-1529.92487973812,20.101207655137,53.3906171747694,"iota"
473,-1552.72930760469,1.40899863537748,83.4650583728222,"iota"
934,-1534.44365763863,1.3146554848775,38.353396575743,"iota"
933,-1570.19752678515,2.44663557156648,37.1966872988948,"iota"
119,-3177.54400888437,62.0689123773138,21.0027574230202,"iota"
469,-1548.7793094139,21.1318251198879,78.8382212654295,"iota"
939,-1491.59749035527,2.94297556406247,44.1369429599839,"iota"
820,-2819.50644297399,28.2491036377853,22.1594666998684,"iota"
649,-1694.50228026342,26.0035388490592,55.7040357284658,"iota"
824,-2653.36182249317,33.1617429748259,26.7863038072612,"iota"
822,-2155.7985594941,3.97797219606571,24.4728852535648,"iota"
728,-1622.53658311749,12.5064731706469,31.4131409146539,"iota"
936,-1568.59781774018,6.18257451333291,40.6668151294394,"iota"
823,-1769.60575246603,17.2441867747658,25.629594530413,"iota"
555,-1640.82224453406,28.1373755997443,62.6442913895549,"iota"
5,-2049.86849145263,54.510079081918,4.80882754714566,"iota"
558,-1562.53783262175,8.96654476294177,66.1144192200995,"iota"
324,-1695.37973196497,17.2707612132736,26.7863038072612,"iota"
316,-2652.70036803059,53.3078372129615,17.5326295924757,"iota"
117,-3109.95985675764,16.2415337419422,18.6893388693239,"iota"
552,-1786.63750272874,2.39845248449396,59.1741635590103,"iota"
14,-2142.82544834212,51.0819252602344,15.2192110387793,"iota"
133,-1632.29720438848,16.2080259006827,37.1966872988948,"iota"
553,-1553.51746660473,33.5011572394261,60.3308728358585,"iota"
441,-1677.2167723825,10.0914059887568,46.4503615136803,"iota"
470,-1572.85364837478,2.55067005830557,79.9949305422777,"iota"
115,-2754.47396289891,17.0827392375766,16.3759203156275,"iota"
102,-1567.90521647184,9.47633437964776,1.33869971660111,"iota"
401,-1506.74157382097,0.818510117348045,0.181990439752921,"iota"
528,-1683.34858067994,16.3876039948628,31.4131409146539,"iota"
138,-1604.42459468916,1.92954263017325,42.9802336831358,"iota"
327,-1554.2115254918,0.822849379756821,30.2564316378057,"iota"
556,-1563.29495905308,11.9245285163988,63.8010006664031,"iota"
320,-2077.29307335387,84.6256027170473,22.1594666998684,"iota"
733,-1557.2515748396,5.72059657857734,37.1966872988948,"iota"
445,-1559.38020423704,5.39234123608761,51.0771986210731,"iota"
561,-1587.77613999208,3.66141579058928,69.584547050644,"iota"
446,-1649.78329342518,11.5321458225064,52.2339078979212,"iota"
525,-1549.78142661135,13.6510551162728,27.9430130841094,"iota"
139,-1626.29962002295,10.6850266010364,44.1369429599839,"iota"
719,-2504.59682359826,57.4913176170604,21.0027574230202,"iota"
137,-1498.41397515177,0.989383108959308,41.8235244062876,"iota"
481,-1797.25584811073,13.2614482534836,92.7187325876077,"iota"
478,-1816.09878918521,4.78608248978692,89.2486047570631,"iota"
732,-1599.80715423852,1.14658339997911,36.0399780220467,"iota"
444,-1621.16725006556,40.4115355976059,49.9204893442249,"iota"
563,-1544.50327635001,11.2698134503794,71.8979656043404,"iota"
943,-1643.75483089733,9.04767395377615,48.7637800673767,"iota"
825,-1792.35659453107,1.28717441281024,27.9430130841094,"iota"
510,-2149.6720952415,8.82333751190553,10.5923739313866,"iota"
472,-1628.54696792978,2.37993390481386,82.308349095974,"iota"
471,-1712.4431644131,38.799411752207,81.1516398191259,"iota"
938,-1552.11353346468,16.3517526775801,42.9802336831358,"iota"
475,-1690.63737621849,20.5919649245082,85.7784769265186,"iota"
440,-1594.85785052544,20.52148134642,45.2936522368321,"iota"
326,-1581.55239269763,21.2809169474442,29.0997223609575,"iota"
560,-1534.26514012768,3.05585596202561,68.4278377737958,"iota"
945,-1633.61315512419,21.3664313931256,51.0771986210731,"iota"
527,-1993.82606233832,33.4681578883596,30.2564316378057,"iota"
801,-2260.07795850915,29.0610721467293,0.181990439752921,"iota"
888,-1648.01264805244,37.7136256756353,100.815697525545,"iota"
442,-1693.2245206204,19.7447257953372,47.6070707905285,"iota"
328,-1705.65875159926,9.60337463721025,31.4131409146539,"iota"
118,-2742.7754249478,14.6353013610169,19.8460481461721,"iota"
449,-1543.72074068528,1.36927568397806,55.7040357284658,"iota"
526,-2028.38759604117,16.7655221812949,29.0997223609575,"iota"
565,-1513.6894385575,3.75586100284323,74.2113841580368,"iota"
448,-1606.84610398395,5.36211015809134,54.5473264516176,"iota"
140,-1562.09012523335,0.867637044094778,45.2936522368321,"iota"
941,-1613.5746193026,11.7366972054022,46.4503615136803,"iota"
325,-1704.77458285356,1.89060061680255,27.9430130841094,"iota"
319,-1690.59635723454,1.57255296913429,21.0027574230202,"iota"
554,-1587.06204670076,45.0869802689141,61.4875821127067,"iota"
121,-2671.99541661217,69.3581035462028,23.3161759767166,"iota"
476,-1671.47100726239,18.3683250905237,86.9351862033668,"iota"
940,-1766.36827965787,8.64829531922728,45.2936522368321,"iota"
511,-1710.62747116432,30.2825509083377,11.7490832082348,"iota"
468,-1535.53753181045,1.15193714530646,77.6815119885813,"iota"
950,-1553.19834340982,11.9183304082928,56.860745005314,"iota"
880,-1606.33291921535,4.84773515436327,91.5620233107595,"iota"
524,-1897.3892440851,33.8375828381405,26.7863038072612,"iota"
329,-1763.33431807748,21.1098068736526,32.5698501915021,"iota"
514,-2601.68626252338,96.6609898874685,15.2192110387793,"iota"
942,-1663.45104764211,26.5664176879398,47.6070707905285,"iota"
557,-1587.73397139821,7.53277748978281,64.9577099432513,"iota"
559,-1613.01499568632,24.0571333928714,67.2711284969476,"iota"
955,-1663.71398355743,9.72303569464282,62.6442913895549,"iota"
330,-1647.32932005462,23.2631649164284,33.7265594683503,"iota"
369,-1520.69827419642,11.0248527937985,78.8382212654295,"iota"
827,-1923.88969947607,0.916122128049821,30.2564316378057,"iota"
331,-1684.80118898618,14.8911350685577,34.8832687451985,"iota"
849,-1528.60210587005,3.54028665350123,55.7040357284658,"iota"
531,-1628.28232792745,25.4639849187462,34.8832687451985,"iota"
852,-1685.66542974237,2.72709654435282,59.1741635590103,"iota"
447,-1535.31437832177,1.60425954001241,53.3906171747694,"iota"
443,-1519.87630185535,3.68110038446089,48.7637800673767,"iota"
516,-2666.73268704026,28.1421665190596,17.5326295924757,"iota"
949,-1540.94707007396,6.96518769215027,55.7040357284658,"iota"
530,-1632.1392373601,5.47920122565384,33.7265594683503,"iota"
951,-1591.1755075532,1.91965977199047,58.0174542821622,"iota"
532,-1625.46134836643,12.6706055385821,36.0399780220467,"iota"
760,-2778.8665021146,62.7248557219703,68.4278377737958,"iota"
944,-1557.58761347489,8.66068277224499,49.9204893442249,"iota"
460,-1541.279426001,4.80584830580193,68.4278377737958,"iota"
512,-2450.49244788528,0.799972325489585,12.905792485083,"iota"
322,-3448.6520771497,1.87300970489988,24.4728852535648,"iota"
887,-1582.49375396748,17.8151775962142,99.6589882486968,"iota"
477,-1683.91742928655,9.41916333894502,88.091895480215,"iota"
851,-1506.24087182586,8.24843546591903,58.0174542821622,"iota"
752,-1544.61029564606,1.4700150794126,59.1741635590103,"iota"
2,-1651.28470447889,4.62558568556118,1.33869971660111,"iota"
947,-1587.41711384622,1.65740352387779,53.3906171747694,"iota"
562,-1549.17246317089,8.60106082946056,70.7412563274922,"iota"
513,-3051.31986359507,46.0571920342932,14.0625017619311,"iota"
453,-1523.54548776377,9.59399964518027,60.3308728358585,"iota"
897,-1587.84737972036,8.78193279178481,111.226081017179,"iota"
884,-1612.73037951789,1.41960561157517,96.1888604181523,"iota"
946,-1563.08241749605,8.43234011950772,52.2339078979212,"iota"
846,-1610.30606515648,10.7753261699669,52.2339078979212,"iota"
874,-1604.27711327957,5.60775303351917,84.6217676496704,"iota"
451,-1515.34889509556,5.07235671759741,58.0174542821622,"iota"
515,-2462.97382528689,32.8355293976972,16.3759203156275,"iota"
529,-1648.55709860123,1.73160436108985,32.5698501915021,"iota"
462,-2359.22842891701,27.7584441253086,70.7412563274922,"iota"
754,-1565.94107997327,8.24022516255505,61.4875821127067,"iota"
828,-1656.23268781617,2.62006190664674,31.4131409146539,"iota"
458,-1755.75416336093,2.39017311350167,66.1144192200995,"iota"
830,-1511.03548799068,6.67946247727815,33.7265594683503,"iota"
748,-1512.95776430994,4.15549881800504,54.5473264516176,"iota"
881,-1740.13247479687,12.655197428668,92.7187325876077,"iota"
956,-1605.79558085903,2.50066809578547,63.8010006664031,"iota"
802,-1567.49887089037,9.06004250599859,1.33869971660111,"iota"
459,-1573.77068641168,2.95378039335346,67.2711284969476,"iota"
452,-1513.02103243313,15.4424261110518,59.1741635590103,"iota"
853,-1519.13340834396,3.32204148524569,60.3308728358585,"iota"
829,-1592.47288904849,9.22411369617325,32.5698501915021,"iota"
455,-1507.35645478859,4.05052319186942,62.6442913895549,"iota"
232,-1880.80651157272,9.9286146068481,36.0399780220467,"iota"
454,-1582.27323485892,4.13488632994518,61.4875821127067,"iota"
879,-1641.5157866579,11.9981066644369,90.4053140339113,"iota"
120,-2273.16986963803,48.8655701961595,22.1594666998684,"iota"
321,-1595.12608871239,4.99976142547426,23.3161759767166,"iota"
978,-1553.17802259664,21.2436194008218,89.2486047570631,"iota"
238,-1995.22868601929,46.3899426861929,42.9802336831358,"iota"
958,-1515.58416648387,0.645499189950028,66.1144192200995,"iota"
533,-1838.10296889825,10.7030817657451,37.1966872988948,"iota"
952,-1780.67919917026,8.84122623804555,59.1741635590103,"iota"
750,-1517.33615480222,12.4393293993988,56.860745005314,"iota"
855,-1554.89723564537,8.68463525836751,62.6442913895549,"iota"
518,-2787.55856469784,204.415426532911,19.8460481461721,"iota"
336,-1575.16317921648,7.88855526632517,40.6668151294394,"iota"
122,-2151.47090897645,41.6890935065651,24.4728852535648,"iota"
564,-1641.42156430631,17.7880698014982,73.0546748811886,"iota"
959,-1580.76548296304,22.4319076370313,67.2711284969476,"iota"
456,-1549.09555598416,9.8948621648407,63.8010006664031,"iota"
850,-1563.76321805073,11.1824917316229,56.860745005314,"iota"
479,-1755.56131996608,47.4456311251723,90.4053140339113,"iota"
450,-1598.91264871675,3.21060108985744,56.860745005314,"iota"
953,-1554.5636548897,2.11364462150278,60.3308728358585,"iota"
333,-1593.46673750142,2.18570546047644,37.1966872988948,"iota"
954,-1754.36622146524,10.5568153580993,61.4875821127067,"iota"
480,-1558.44038665312,21.0822576053391,91.5620233107595,"iota"
3,-1502.08711634436,3.44104421329525,2.49540899344929,"iota"
234,-1660.31378345463,26.8177390384926,38.353396575743,"iota"
534,-1555.35961285227,0.647571171656085,38.353396575743,"iota"
876,-1598.30630306245,9.82115962925574,86.9351862033668,"iota"
961,-1691.48560329195,0.853307544172329,69.584547050644,"iota"
891,-1755.60903140813,15.1153397614578,104.28582535609,"iota"
886,-1535.86985666024,2.82600699395119,98.5022789718486,"iota"
517,-2058.57711999016,13.9956512302752,18.6893388693239,"iota"
233,-1665.55108482349,3.46238237024745,37.1966872988948,"iota"
464,-1525.96510783855,4.04778650485453,73.0546748811886,"iota"
751,-1877.82569870015,18.2520638484344,58.0174542821622,"iota"
859,-1699.58229195967,9.29496110826146,67.2711284969476,"iota"
848,-1513.96845446922,5.76803462798861,54.5473264516176,"iota"
890,-1635.47908660399,14.5876616750214,103.129116079241,"iota"
463,-1499.06078569183,10.7247857703408,71.8979656043404,"iota"
967,-1643.19629121811,21.3665715665546,76.5248027117331,"iota"
948,-1515.97160496101,8.54271370536834,54.5473264516176,"iota"
335,-1593.68242688214,4.16212188199286,39.5101058525912,"iota"
856,-1644.56392156639,9.70215983404825,63.8010006664031,"iota"
885,-1542.15567770112,4.51664479107558,97.3455696950004,"iota"
749,-1538.24202825365,4.86201495646124,55.7040357284658,"iota"
757,-1674.18855593523,39.8373401234119,64.9577099432513,"iota"
803,-1685.69298482337,15.7591070487433,2.49540899344929,"iota"
847,-1662.62009184928,16.7760807509442,53.3906171747694,"iota"
982,-1699.55374957328,8.06613031263545,93.8754418644559,"iota"
854,-1488.85464063111,2.19808537369825,61.4875821127067,"iota"
