"do_grid","loglik","loglik_se","beta_mu","beta_sd","b1","b2","b3","b4","b5","b6","iota","rho","S_0","I_0","tau"
1928,-1226.83313986936,0.0137608251225638,429.267358589941,1.3811782822565e-06,-1.34897862237498,-0.215388927981703,0.329013650275351,-3.70294088860698,-4.48862835272072,0.282700620279793,24.9173765508377,0.130778012985063,0.0471820549844065,6.59164268546044e-06,11.3308827482316
1491,-1289.52174238703,0.0106487690261704,410.435030792356,2.52812397601116e-05,-1.48196201185548,-0.278985080808948,0.300088056878993,-3.82552661733665,-6.70144593269915,0.73355346113149,31.6944158761542,0.122593756610857,0.0516374017309502,8.1897901394494e-06,16.1907177358838
1585,-1250.2240703061,0.0136117349371415,417.413549269585,1.38412420923605e-05,-1.13547656770563,-0.264129205565298,0.257209857011827,-3.12083545614916,-6.27794554966834,0.309890594852914,30.0389301193254,0.124863394585408,0.0496235860011824,1.04245358020811e-05,12.9788902130997
1223,-1308.64611258569,0.00924388052260177,4108.76392569121,1.04496208999284e-06,-9.79966616833433,-1.60251285837707,0.409798235674966,0.459295123719481,-2.78530423497468,-5.67330188382536,11.045165883288,0.166575517914052,0.452538418651751,0.000716184580749771,17.1925184081513
1275,-1353.66542789438,0.00730001964716034,4029.58445066978,1.22178349557855e-07,-7.9389217756943,-1.91723162841832,0.591247431862191,0.158910735097225,-2.05375520353414,-6.96579264555174,12.7894107895449,0.161162293145081,0.392098101327106,0.00682849242045101,22.0076110611958
1432,-1479.63707114708,0.00665902211278248,1253.15242491292,0.000168358999148045,-2.51463533821508,-0.82105747291804,0.6131667767263,-7.22457498440551,-10.4532819858058,-0.0178057652313929,55.2906180608025,0.11854062461622,0.0135399263644604,1.84227123781661e-05,41.768197385307
1091,-1379.62757815736,0.00691919035530997,3987.48775956028,8.181176917589e-05,-6.71901963898486,-2.11637270951889,0.564811514953052,0.0620781774304665,-2.25135189377721,-2.93331093094116,12.2048634113299,0.156044591755513,0.360450590573063,0.00111666277629594,25.2185968168167
1546,-1418.81243452144,0.00911807815320295,1381.39547452472,3.51467632964239e-05,-1.77192250946626,-1.74894257893344,1.90587441452403,-10.0838308577894,-10.181258966665,-0.491882402126107,43.327121510226,0.123589102773716,0.0114769345466801,3.14434258882738e-05,31.2601858397413
1135,-1082.5979366817,0.0223632526121838,520.947144731364,9.69413713436261e-05,-1.15836851184433,-0.468164182550622,1.12016240199727,-5.87981944681657,-2.97114528883027,-0.160013331439763,16.270859786226,0.167347375324965,0.0342726568186159,3.09838549644055e-05,4.16050719746211
1860,-1382.38965063508,0.00661250458945104,3826.37888753866,6.85972500605966e-08,-5.72325506480012,-1.8598210034748,0.495834735076527,0.359934217223584,-2.6626782377269,-1.47711646712569,12.3881988907731,0.159614241537748,0.397860714259246,0.000647808788114321,25.5870756220367
1096,-1139.16365229818,0.0148600780387125,476.578050054699,0.000328613539911204,-1.19476031936778,-0.212856632568784,0.527340155817581,-3.74018773853004,-5.24097165022343,0.264655349718233,20.4685028191632,0.153568117447469,0.0400917503739203,2.19893506251332e-06,6.44247075198689
1062,-1265.44398510747,0.00862759440106928,4027.16940881315,0.000229353934158162,-13.2031472712779,-0.493699177391352,0.0485110895148401,0.832881986315691,-3.90447611090652,-5.9626427552312,11.0412091100367,0.177187546654363,0.306721398244337,0.000472165112762235,13.3468076964046
1194,-1485.5001761912,0.00402098426021855,4227.55163534141,0.000237747554172594,-8.22650134239317,-2.84272427029732,0.709883043696123,-0.283185170608293,-1.34069634774631,-6.45435621835735,18.995933725517,0.141313996678573,0.430620253415856,0.000320403797624118,42.4079081431517
1384,-1009.14981221822,0.0348597791446341,487.747266450132,0.00961415534605217,-0.582788024950459,-0.541204944853707,1.41633748177498,-4.3888409325289,-0.988137257755712,-0.382249265145538,13.067992084831,0.181352499266242,0.0312080410055663,2.01432161233489e-05,1.93469734060784
1576,-1268.90207137479,0.0118752901773796,378.519185180447,4.56191064688284e-06,-0.74274777557911,-0.170329969696289,0.325015529414191,-2.86519979720826,-3.51153796717404,-0.103723544734984,30.7303353701106,0.125025942394938,0.0525174093072493,3.19879138320189e-06,14.4606872936276
1978,-1212.15828333505,0.0153629169065069,385.13088287221,4.31358535791402e-06,-1.0607255258857,0.114608565422651,0.249999170243693,-2.63352804786333,-3.23768641524728,0.301076422357859,25.9579614665201,0.136590086095471,0.0473789463935326,6.89150627167316e-06,10.3793342972615
1394,-1488.20349725948,0.00627888841332742,1329.58561730239,2.66252590520804e-05,-1.9816216936562,-1.45824171877594,1.49119027560743,-10.5704525252974,-5.80013570356007,-1.3086242095777,56.1305213471958,0.120192357572805,0.0123494300200347,3.89981949100897e-05,43.4574506018889
1501,-1465.1687521342,0.0049379727503545,1284.36574853331,2.30220924554659e-05,-1.63113153552925,-1.57926299737711,1.52770026601348,-9.64695196798316,-7.2512562676664,-1.22330241822427,52.828194336692,0.116241060218765,0.0131282641649554,2.21653359679114e-05,39.0321673901003
1519,-1469.19667545653,0.00447754663349237,4267.67319960262,0.000180060230273633,-8.45121763626821,-2.8627256637741,0.756424680523628,-0.271815129496751,-1.41558927008319,-6.83255421649357,17.5716087657668,0.141262599055299,0.452168599976079,0.000555721448391809,39.2487404650411
1788,-1297.63183353656,0.00940350851774819,3948.85818456195,0.000206078192048549,-10.6375108765439,-1.63438173354624,0.566743160822273,0.226716249002507,-2.7210053140051,-2.76828112755908,11.5305586675185,0.173007652031042,0.450167569047322,0.000273042427711846,16.1535185992885
1477,-1094.5624745956,0.0194109689185386,481.188253350558,8.42755800906122e-06,-1.0408012826602,-0.263099757498077,0.882558087287967,-4.12435743176748,-2.52772001559531,0.11325698209951,16.6700738054952,0.15893337044915,0.036799982164323,9.75647339484251e-06,4.62107587281773
1987,-1263.23016447651,0.0112930995667856,378.259861722304,4.04479887781109e-07,-1.21900844140548,-0.0699321639432386,0.259517960400909,-3.2618926204175,-4.51070305365609,0.36837141589841,32.4582340036128,0.121391511069462,0.0529102984987959,2.6244722416213e-06,14.0116979325242
1964,-1462.30743191244,0.00716932907147056,1324.99984278704,0.000716002821091715,-2.27790863796185,-1.14719038175547,1.05569781647565,-7.82176127795877,-11.5914731999784,0.0392294386844654,48.7864358922448,0.119522410349075,0.0125357721569754,3.38885915630315e-05,38.5122252018692
1049,-1400.10868961975,0.0066549410614795,4124.4008349962,0.000528105074003905,-10.3417290098247,-1.52542267714139,0.0891728500590645,0.671841499941336,-3.14502447108319,-1.80827838969779,13.0349532228947,0.149662571849634,0.591892879485252,0.000267080716122097,27.988470278176
1712,-1314.12194327023,0.00836280228645252,367.15487871913,0.00214972854165788,-0.816934160539397,-0.465674694166096,0.487315806502662,-3.74167459398517,-3.1451726278885,-0.221599844721236,35.9359824226352,0.115885074275715,0.0555674736898791,9.98141698656239e-06,18.5218136603575
1584,-1252.64946210038,0.0153111268425167,394.35937991008,1.02931473646472e-06,-0.978908353605909,-0.21698405106736,0.386714379437738,-3.19156602183255,-3.39003759466185,0.0255216409504701,29.4563730571099,0.122942664021341,0.0496174091938078,3.39358354345478e-06,13.1953324083414
1308,-1362.34903890404,0.00697859622452472,4128.94472102881,0.00075524882635855,-10.9170161336833,-2.2857736332644,0.523846145834291,0.0580863220021768,-2.18062455598194,-6.5661447578464,12.8199475797477,0.150180428284081,0.425001185237812,0.000301982862489357,23.0343219972043
1468,-1332.84613119743,0.00722567987804996,4044.01792211685,7.09880308094633e-05,-9.08137102401469,-2.06775862296788,0.546087935514868,0.274222568280252,-2.51624103646636,-3.6423498210404,12.5813820719647,0.163068423100445,0.488831919302442,0.00105010113887939,19.6702408745885
1746,-1365.70861932901,0.00631539122538239,4152.43709511603,0.000199058092670125,-6.02856380310294,-2.67260717115258,0.663098765871123,0.139231133363052,-2.41428678525107,-4.03084233581305,10.8564513217373,0.154936042679879,0.44650233581769,0.000144438018734228,23.4439122299757
1778,-1119.28025197615,0.0166127010850229,454.162057053082,9.5462448015566e-06,-0.487285576436283,-0.524157649757387,1.22789541629143,-4.281265530785,-1.93253884539783,-0.285904938043272,19.3873959513945,0.160208276674482,0.037538355156103,6.93592416016445e-06,5.58802623605882
1523,-1479.36141421797,0.00399390662894361,4169.92859483751,3.93890843231714e-05,-7.22656645915353,-2.65265277154058,0.568088485583822,-0.0532727121026528,-1.91924695664102,-3.78257411072693,18.63778741182,0.141373815686177,0.484693437183965,0.000723735571952113,41.2015029869841
1725,-1309.63586072123,0.0117440128153443,393.22129302077,0.000913458172992189,-0.726459211188501,-0.739551841685617,0.654736992067131,-4.69924340189492,-4.03661005664264,-0.503361496679574,33.2936395048197,0.115256410590767,0.0539795318488023,1.13982853026332e-05,18.070464120551
1807,-1424.30888036689,0.00519481103666195,4071.39015812596,5.76343529284769e-05,-8.71990740319842,-1.53410707158384,0.130627963992286,0.586888709767707,-2.93493429491002,-1.29348809378316,13.9547119986317,0.144932359925165,0.405798504318111,0.000307027563864172,31.5880271455802
1854,-1148.87799546186,0.0196802975472689,456.267851894781,2.08269213851438e-05,-1.24586234842634,-0.135514342954272,0.367605085326726,-3.49198000296489,-5.14347619567664,0.226398897547954,21.9302680588479,0.144423627174954,0.0435867676149642,8.44306204660191e-06,6.88025312453693
1022,-1363.70552794897,0.00952768315902967,1361.66531431446,4.46353251792542e-06,-1.93270395871692,-0.979366456217993,0.897013014508314,-5.27743013803486,-8.86877166311611,-0.101275311793444,37.5600608595049,0.124787402125836,0.01131708024019,3.11615956606682e-05,23.7352115007877
1806,-1223.76991015513,0.011619391809285,426.261671488013,0.00155977175262498,-0.890791322875467,-0.438438922058139,0.645785123176165,-4.05418903724629,-3.94490121220845,-0.156659396427683,26.2985840689197,0.133197685624884,0.0473679845237993,2.59876271530178e-06,11.1330332240618
1970,-1457.01296593534,0.00620295557422614,1383.5203658664,5.10647588569581e-05,-2.2839370357029,-1.34593235236642,1.3764983666825,-9.56655466862877,-7.8104333213853,-0.459359557378173,46.2870465606893,0.120958919416683,0.0117941352312319,3.64996648727019e-05,37.5560067053863
1327,-1358.5059791946,0.0075675250920438,4083.12902647737,8.10611561465146e-05,-10.932781515688,-2.15729344080834,0.72260116511001,-0.175471101957592,-1.66334507725478,-10.612457500051,13.2678259805295,0.162117962152565,0.338625658262338,0.000903172767320783,22.5743308638281
1086,-1382.65448266384,0.0068895915216069,4032.54678946253,1.10296001355897e-06,-8.21481251537193,-1.80155462064237,0.3488022445305,0.380800331398295,-2.57627367335203,-5.47065349041158,14.1172123341235,0.155606076187088,0.390368758405786,0.00239327268211713,25.6085865833561
1482,-1093.33106464605,0.0184442075850309,510.899605130439,4.20727544570245e-05,-1.06954994659786,-0.344780707714318,0.963685018333948,-4.44127962412344,-2.24844858003363,-0.296358678385811,16.6285484100634,0.173227976038231,0.0350290068386847,1.07842319392505e-05,4.57061401418485
1166,-1351.50493985942,0.00967240855123973,4027.70136306698,4.46086437285673e-05,-7.04176627550231,-2.17524335725651,0.591317793069895,0.065845657175843,-2.18230499232507,-7.16309806425428,13.0406676508661,0.160436468605278,0.334718314555184,0.000817583827325395,21.7572647842438
1531,-978.080603250735,0.0434749443596083,71.1857126415224,0.0534273584542536,1.03789125644671,2.08508821942475,1.87348139649893,0.565351075440454,0.859836639173996,1.58917679876439,23.6359537348177,0.155685671993125,0.0633420220834732,2.01615049828769e-05,1.01025552764034
1266,-1216.08012844599,0.0107522792001284,4081.13231278613,0.00324542029615938,-10.890356640799,-1.17603110487065,0.331049250665846,0.767352161767081,-4.21718211998145,-2.5506898035813,9.67199152196852,0.19382969462185,0.470765240410149,0.000117827015922436,9.70878050374355
1888,-1335.66734995909,0.00714945615171747,4055.04530339562,0.00128552148656875,-7.53322481090712,-2.13894021324261,0.692568676962409,-0.00294128123262712,-1.95661674738739,-7.54888820554405,11.7941505232316,0.162785639722734,0.390867217423416,0.000945497419646464,19.9782998431216
1496,-1461.95401768895,0.00670179708907865,1296.67673201575,1.29358156766077e-05,-2.47248911692638,-0.905601022562385,0.719067146156476,-6.50186813654934,-9.48011112465299,0.201752790119299,50.9373974430315,0.115572736986799,0.0124227578931105,3.34887042080003e-05,38.4472114839409
1918,-1451.88187930734,0.00725296555007362,1312.04214554622,0.00146004776888018,-1.97921390529399,-1.25905420192526,1.23591224851046,-8.07786858415047,-7.01742024244543,-0.736660952708742,49.1832931318625,0.121150826928959,0.0126819163510999,1.86221552231753e-05,36.6660172849629
1731,-1293.95802571208,0.00878413853131341,3919.80997545313,0.000110796102890491,-3.74245998112587,-2.48864414860491,0.983262697658047,-0.217567105320591,-1.76171045213117,-6.4755076298412,11.9533702663779,0.173979448205958,0.290435453004026,0.000768932025294811,15.8068382660947
1719,-1461.12534131087,0.00659382910407438,1321.39312373143,0.000257410762631602,-1.56649319345519,-1.56339082128151,1.49569156105994,-8.8568748670315,-4.86939830415092,-1.47524761646493,49.7347519835388,0.122284789500972,0.0124555871243829,1.97979555978223e-05,38.2990527039462
1957,-1485.29688402558,0.00629915822984937,1203.8480106117,4.17504243181249e-05,-1.84975101317585,-1.24067940372129,1.19325331967989,-9.18930036771568,-5.82779931955043,-1.05313114246755,60.1057419916366,0.116298113372778,0.0142206678379505,3.74741995548282e-06,42.8970856956178
1779,-1317.47081357164,0.00885424843335466,3886.18937760774,0.000903915168530857,-6.38035887802363,-1.49473551088184,0.433623469024342,0.569975871467322,-2.82551039536807,-1.68367798512818,11.9098872497838,0.164095385918578,0.43444601933031,0.000453119073627007,18.0813467772118
1029,-1270.06118776249,0.0100035430860388,4072.29372624762,0.00207878037436335,-9.5713304852182,-1.38478549379775,0.56239352995358,0.381983356446429,-2.78148774660283,-7.67008054337659,11.1226262046952,0.179312273657121,0.448675526322088,0.00055725694536842,13.7232592773506
1977,-1446.8981654584,0.00706379195852608,1290.61881053107,8.20742328595645e-06,-1.9487430729742,-1.20317530459211,1.04631461354027,-6.84858475560073,-8.90676090473413,-0.317014170462775,49.0504368654907,0.120317383597189,0.0126502094832735,1.88971458663898e-05,35.8012545946548
1858,-1403.12700808993,0.00656847578080938,4037.74299429856,5.23241573757351e-05,-9.75477199720076,-2.34828746038046,0.735580903123988,-0.183731206065496,-1.66073569696787,-6.74069598216603,15.7847253533508,0.152770901691127,0.384668825751851,0.000604140405685907,28.4178416095457
1835,-1452.72602414735,0.00456146547599498,4209.17554188133,7.6890501177228e-06,-10.6127186301848,-2.50736795528453,0.523596612056512,-0.0257681048481987,-2.03570159978531,-3.93196157437986,15.5794511864623,0.142852846857618,0.482418036822194,0.000402245044738775,36.2786491681247
1484,-983.135079300342,0.0564732756412813,517.419878962252,0.0250802419591216,-0.869185889660108,-0.275318517168173,1.2391150618429,-3.73798064806317,-2.35485564193215,0.0147522369557688,14.967756112921,0.191340273948995,0.0296763460946732,3.63726963263249e-05,1.23993317698986
1853,-1408.81209327585,0.00743907501314903,4162.32169874516,9.16288315230389e-05,-8.41625792600293,-2.53822724329398,0.626174164814155,-0.0868890034230216,-2.02826227446219,-5.84657617231404,13.3375715283281,0.150178413985001,0.391750223377108,0.000419445534460037,29.2378224356305
1556,-1389.01217109932,0.00789670486001492,372.364461612278,2.05400508518132e-05,-1.78019621288203,-0.149281768408028,-0.374447736831475,-3.22350091029599,-9.00625094153568,0.804708605368792,46.6967804450379,0.106562844186474,0.0580971668341746,2.49667519213015e-06,27.2116799832628
1954,-1491.91604485785,0.00538575119258082,1290.01554958297,4.56289474785146e-05,-2.41453517690163,-1.2556388292145,1.1939500971071,-9.35780172521657,-7.85722919194365,-0.605409343057204,57.8104648883024,0.118458796621225,0.0132778707445902,1.18333285222528e-05,44.2186585658708
1834,-1308.27342424025,0.0136810401522454,1397.74988668219,1.31094022139462e-05,-1.04950700406238,-1.79461969396625,2.26987006670428,-9.61356753475368,-3.80243082060529,-1.69937620943752,35.4444531041515,0.131387629247842,0.0105796630433996,4.03211144107497e-05,17.6827556406933
1824,-1250.19201367118,0.0148139054978357,404.345694300752,0.000123165953885557,-1.1802639501548,-0.161515923283795,0.183729648567283,-2.88827134583228,-5.61395285851436,0.472848640624198,28.1363454122975,0.127975150738121,0.0502443437011829,3.9248922173057e-06,13.0012666612133
1174,-1261.93677861216,0.0102881985138808,3885.08226417138,1.6862300774968e-06,-8.12835258438479,-1.08056521491391,0.236226934219453,0.916547122912518,-4.24491888700425,-0.758075026555928,11.4962724174414,0.177389958953883,0.358779085030257,0.00252303960941636,13.0740315704308
1271,-1396.14258072038,0.00589666819658726,3951.13066069066,4.08213601965019e-06,-6.03231913056045,-2.05855470163079,0.417816734025371,0.420038615672833,-2.74549691967863,-1.76665696179065,14.3322579262608,0.155543748266186,0.459544694699571,0.000325648838523364,27.4414679810371
1666,-1224.17340879497,0.0157744274957531,435.693772407985,0.000162722398477357,-1.13109698992305,-0.388148908449155,0.526341751904457,-4.46693639179255,-4.58833344121387,-0.0919825448382586,26.7538385479766,0.130624938875201,0.0476760714761803,3.29528609177022e-06,11.1553053569247
1489,-1440.09252125712,0.00518593752280725,375.555558434482,0.000535037731225393,-1.16536227390249,-0.941643826488949,0.770167654856577,-7.84394293111031,-6.29897017757941,-0.209946626380624,54.996960884662,0.109969885196402,0.0592331156350431,1.63534883993171e-06,34.8540837275669
1737,-1270.46459397652,0.0110127088902897,3953.11479945536,1.84209656165057e-05,-6.01626972426875,-1.92588597483183,0.658072838302037,0.187204146917964,-2.41976769760972,-7.49868397297222,11.7026455962663,0.179107582526361,0.458585345930604,0.000247993938213052,13.7615709114144
1948,-1211.21821227388,0.0178842710376819,431.069311634587,0.00451167136416886,-1.02092914930821,-0.217334026912493,0.389574209009709,-3.66487268385316,-4.09107295753487,-0.190697109531614,25.2586261956594,0.13459936318271,0.0453628957460481,9.35753500083588e-06,10.307169737883
1402,-1372.2840973332,0.00713788592084537,4082.31430911677,1.85755892371473e-06,-9.34142498531157,-2.03464336526381,0.329726302524155,0.380647387105704,-2.7057780832095,-4.19568192618427,12.7433523528776,0.157402351768576,0.499338865324632,0.00090625964777645,24.2698900109787
1664,-1296.82038607403,0.0174731974210774,1458.04935629022,1.03104858206442e-05,-1.1151208631903,-1.7524549037698,2.09589258768295,-9.2925973077221,-3.9640084218044,-2.01285338020899,29.896622120557,0.136356092605799,0.0101275665947436,6.21522223201686e-05,16.5808897019813
1883,-1357.0944270786,0.00839571622899064,3985.80372804778,9.51956900732143e-09,-6.75117398283562,-1.96327757474766,0.385625809183073,0.548230599568244,-3.00419398029581,-2.02446171859728,12.3633351886169,0.15922915925851,0.511853081518262,0.000172382560828465,22.4160618787415
1908,-1345.07583609463,0.0077681887681712,403.921361451804,4.64995525419471e-05,-1.2805015703394,-0.719721194231073,0.613256841559575,-6.42741794617171,-6.63402528225092,-0.0304961424190363,37.8701224847178,0.114609254578544,0.054349756088275,1.04452848339708e-05,21.766309711719
1053,-1190.18029965087,0.0130421463623774,427.666019077508,6.02758841306258e-05,-1.06584289651852,-0.0794481735435913,0.41404726798538,-3.24759581539265,-3.51722351858529,0.218278392541996,23.0520996376199,0.137803928113668,0.0453235362984565,3.59588436845713e-06,9.05989730344095
1527,-1284.5448461231,0.0106474368555463,398.011906706434,7.60136429199352e-05,-1.62576407736506,-0.147836230834785,0.14884599441575,-4.27740540641638,-7.71505457743215,0.660345513341925,34.382474467272,0.121220941180426,0.0541608182001383,2.81180043937645e-06,15.769262172332
1959,-1336.05171885271,0.00961183602577508,401.306400359124,0.000244717123202246,-1.84012036499085,-0.50582094636797,0.406865364083017,-4.50838948920579,-10.4217296819581,1.43884872839175,37.8180169861689,0.11571659996743,0.0536158716137634,1.01221362111953e-05,20.7662249647934
1103,-1205.74621285371,0.0144355374516269,425.991357902193,5.27793652831123e-06,-0.466756120832047,-0.62066639754459,0.882922172346165,-4.17457955174633,-3.07367738740758,-0.654889230466092,25.0089059819228,0.1340435846054,0.0463580906158359,3.61710741617637e-06,9.97232449501946
1026,-1298.08799297824,0.00863321436966587,408.217033872368,0.000237403895990682,-1.50363018859535,-0.299567165378181,0.221363268974594,-3.90008566845787,-7.03222414629853,0.666360149581927,35.8605902055766,0.1174362718832,0.0511673703181022,2.98272294000252e-06,16.991670681053
1933,-1480.4054215294,0.00369665969145538,4303.20249651323,1.84517860278754e-05,-8.18595522727977,-2.70317271565836,0.602654882918602,-0.114683179392002,-1.42336616593717,-6.30454789789828,18.2230804659342,0.136925002892375,0.685994190853435,0.000311930526218749,41.390699415322
1500,-1477.33765423268,0.0057720043141442,1309.2994808867,5.96481427559223e-05,-1.49037553083702,-1.72581854538752,1.72789769802657,-10.9368931643913,-6.62984734344325,-1.94263773026387,54.9354506858612,0.118641472721112,0.0125343029252925,1.66287339713362e-05,41.3139154647271
1909,-1364.49668177525,0.00669785080125446,368.256518651181,0.000587165410290801,-1.24051171862215,-0.63041209155131,0.450102320393933,-4.78954587818713,-6.47473117830023,0.351434185743474,41.7144043018854,0.111522437245445,0.0592867930341756,5.68065603365469e-06,24.0528140202741
1849,-1156.4884982965,0.0175970719706164,4225.05456789808,4.69226357825621e-05,-11.2867649018577,-0.499781604838694,0.427824248103095,1.07534531875344,-5.59872315028105,-5.86415465816583,9.65816785783935,0.203895542315287,0.43875955601563,0.000216101036033524,6.18976676565393
1729,-1103.89471474871,0.0203619216349265,487.826991704425,1.19944910419537e-05,-0.981195656412302,-0.354035257212667,0.883213858633287,-4.32249849462771,-2.7969758169799,0.0186488495730441,17.4833442259321,0.164063485298782,0.0367137508067009,8.85979610814616e-06,4.9726869987033
1015,-1276.60539779829,0.00949891577787261,396.023186716217,4.66490669738553e-05,-1.25221818184659,-0.254399630503519,0.163325223284607,-3.12449072727855,-6.27486213644817,0.489773978240297,32.5569953577188,0.11768027741053,0.0526025143172687,3.06711481582484e-06,15.1011022964331
1010,-1056.61751458298,0.0290338010420316,479.217467911135,0.00541819853457081,-0.735627865036113,-0.343445009301018,1.06026335641559,-4.34586725869892,-1.6985502511571,-0.203664980460574,16.4405114841013,0.170595605274935,0.0342195830338473,1.09069699190419e-05,3.3206184795898
1020,-1489.62849236612,0.00340081568859386,4192.49255555761,0.000202367094046301,-8.78647327588219,-1.93824283530474,0.300755796655805,0.15567085279744,-2.21975746365921,-3.35714513410515,19.6842197657889,0.140155958406149,0.431148211705786,0.0020968356536692,43.2353929410023
1341,-1206.43555802954,0.0121253488643082,3938.51201968535,0.00378062421704445,-10.1333393685512,-1.20051183333163,0.666276494311082,0.334703638119179,-3.06326690052295,-4.44607022902009,10.9958137791769,0.202013134066298,0.222054776491231,0.000795294425505513,9.080532631651
1081,-1280.42706795657,0.0104223800396816,367.352974183956,0.00182123522253306,-1.05291220395396,-0.0866426371142186,0.326337372421606,-2.77998567452404,-3.73416213655707,0.399502311508657,32.9989325899308,0.122589821701488,0.0531828935464912,1.82571962422167e-06,15.4296955681479
1409,-1210.28151182286,0.0139319425816151,424.782066444564,3.30362463086421e-06,-1.24189516433171,0.0670059527240419,0.230424352282532,-2.85882953997729,-4.34946456453571,0.355646066208759,24.9281555442016,0.136705277609183,0.046134938492104,3.67032577422479e-06,10.2568159531457
1790,-1327.15263512373,0.00774617970372053,4014.86772658417,0.000343934713457629,-9.69077194320935,-2.02663278773828,0.600113256447813,0.110086057292641,-2.09521236219176,-6.28987229739983,12.6039608639341,0.166286438830725,0.378001774594289,0.000313293836398755,19.0691003245199
1089,-1448.18062080059,0.00418771372621796,4202.15502476176,2.45599405057591e-05,-8.64694616370946,-2.55284981282783,0.694862684897122,-0.280409265981902,-1.1709375498611,-10.6391406644841,17.0162877362755,0.147466682920355,0.476561944083211,0.00123803439073065,35.4786876398732
1192,-1449.50008396922,0.0073655159276254,1319.62284621302,0.00162778966796313,-1.45259510115221,-1.56870161751974,1.49865097583176,-8.18301157083909,-5.82629928733614,-1.06570083232467,47.0806432535425,0.119334140636266,0.0123845684324713,3.14430569202686e-05,36.2519014698125
1697,-1443.05839956176,0.0062809087283853,353.271987317928,2.0322013770783e-05,-1.26216845810153,-0.60112633470694,0.33455664881082,-5.2428242995979,-5.77912164776304,0.10812022017949,51.7736700651826,0.109753399587748,0.0607239865376231,2.89434114615596e-06,35.3702702339191
1713,-1368.38354042938,0.00894542316055356,376.173009066934,0.000599305868312552,-1.44465713977384,-0.313522725730251,0.000332083611753223,-3.43194070416632,-7.09876155072264,0.509511347714932,41.3836836356575,0.110785691352311,0.057637694547568,3.82496536393133e-06,24.5446148156104
1899,-1403.12631216892,0.00604738239228347,4129.84951141808,2.58801076448097e-05,-8.51446594979617,-2.25732131036524,0.46729086148577,0.23504073207849,-2.52185534710186,-3.47700628349677,13.3081055144702,0.150764017835896,0.470244653510182,0.000234519153643667,28.4207361895964
1217,-1179.67871551555,0.0153482331368733,452.528496524286,0.00150571519254319,-1.29410739984569,-0.208642196208322,0.501963231402679,-3.79682156957681,-5.1774331391672,0.508706873340048,21.9494699017367,0.14835398044929,0.0428212971417719,7.71862306913174e-06,8.45892213312008
1805,-1278.02868290406,0.0112517893707843,400.790308517202,0.00016984758254872,-0.857452764462646,-0.404724612324293,0.596463678549354,-3.826908418632,-3.29085969559545,-0.0568622151256911,30.9193977673512,0.124307363301752,0.0487432846111408,7.69389498583534e-06,15.2108467585642
1784,-1303.95069904614,0.00844749836092326,3971.52825681669,0.000777923336625257,-10.1418803915513,-1.6614229215757,0.362180695581515,0.271820211113134,-2.7801691436953,-7.47956632200557,13.1674863511933,0.166728156302457,0.337351581232747,0.00125091759779351,16.7452529078782
1520,-1279.2571447536,0.0104360034471463,387.566087288509,0.000140108612652202,-0.965089257566673,-0.582277416177289,0.666478129201722,-4.6352622529228,-5.02381244399254,0.0464791795979225,32.1556171542148,0.120951818030642,0.0530379499547778,6.69090060185564e-06,15.3169675569315
1940,-1462.17842510273,0.00482899556766749,4290.07624855556,4.96889201420367e-06,-15.1828135811789,-2.59266223567311,0.555480497997685,-0.236807488425297,-1.55778950863199,-9.77305752665376,16.058261675373,0.143665767839182,0.452648292074298,0.00281920532187457,37.9513803880935
1929,-1343.74913807381,0.0132885409121142,1472.66913659475,5.20289126892311e-06,-0.663949323507565,-2.19780492241025,2.27651954506392,-9.23958652822405,-4.39588048821011,-2.59627777426049,32.072466424615,0.135978751187915,0.0094323912054436,0.000209779521573232,21.339138142033
1504,-1260.67260876397,0.0113491260046436,3941.06305559066,0.00116709058311971,-10.2468244113478,-0.954616026308147,0.482385621546203,0.266347387902649,-2.49855049807381,-8.95328604360259,11.6938530814262,0.185630422718933,0.282659137607397,0.00189370393320164,12.9672218733794
1633,-1440.1828009584,0.00742225608924366,1353.70344264099,3.04819897946677e-05,-1.53775508472735,-1.64200501247405,1.73949606480676,-9.6933115826169,-6.776655284307,-1.35206992075688,47.8497906805434,0.119139447841735,0.0116646113453612,3.28273570109772e-05,34.665436982017
1670,-1398.95033708956,0.00948460435713698,1397.18393603614,0.00286388928951767,-1.5071094044656,-1.45407404078113,1.41689584788558,-7.55624635715637,-4.72211128047276,-1.52957332942081,39.8002656333358,0.124144814787454,0.0109801257964239,4.56545330245648e-05,28.3523817897393
1597,-1173.51033645373,0.0151910573871416,4074.11379790568,1.2896022577313e-05,-6.77142646011091,-1.69790354191605,0.830994759740155,0.377585893338475,-2.92580920183966,-10.4209661547149,9.19938027381766,0.193196111367228,0.416644244116229,0.000598867002361977,7.11278231059593
1718,-1395.37925302843,0.00631721448211707,369.446021662215,7.88471101734416e-07,-1.35642960822433,-0.506438170612337,0.254523255929028,-4.73469110357173,-5.82642269911693,0.223583361531451,44.4938185409597,0.111576611791045,0.0585403037734736,2.13134257688373e-06,28.0876416705819
1493,-1502.0183148289,0.00589957943865548,1222.56455295926,0.000308735349680735,-2.12707824253771,-1.09221483100495,0.873760896358428,-8.48121734593254,-8.06915744594411,-0.788146643602003,60.5554738769232,0.11810516574806,0.0140871820999638,1.31660983871933e-05,46.3215764934179
