Ouallam,0,0,0,0,0,0,7,27,64,67,20,106,87,225,209,347,149,145,120,164,195,146,263,127,91,119,161,92,93,158,68,56,126,70,69,115,96,18,20,23,16,24,70,40,23,10,23,23,18,69,103,52,24,76,82,60,82,0,78,152,65,269,146,87,124,140,99,55,108,103,28,25,47,2,4,1,1,6,2,1,8,3,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,26,9,17,0,8,15,15,20,11,7,9,4,1,4,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,8,6,13,19,17,17,31,11,20,3,15,1,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,6,7,50,35,65,72,47,96,57,89,108,118,51,114,79,123,44,50,29,39,42,40,45,72,0,28,18,1,14,11,1,3,7,17,0,0,1,4,0,4,1,0,0,8,4,7,10,10,17,31,47,64,86,48,184,91,68,107,81,133,83,73,46,55,22,49,49,17,9,14,5,1,1,1,5,2,3,4,1,9,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,31,9,30,44,69,100,113,64,122,84,112,97,53,102,40,34,40,11,50,6,11,3,3,3,7,11,1,0,2,1,7,0,0,0,0,0,0,0,14,0,24,5,0,0,0,0,0,7,2,0,4,4,2,13,21,20,5,14,3,2,1,0,0,3,5,0,12,11,1,20,2,9,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,3,9,0,1,1,0,0,0,14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,2,29,30,80,86,161,162,173,266,211,301,231,287,362,284,308,199,162,140,114,73,53,50,45,22,20,26,8,19,17,15,3,3,0,0,0,2,0,0,5,0,2,0,0,3,0,8,0,2,0,0,1,7,2,5,3,0,1,4,1,1,1,0,1,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Say,0,7,0,15,7,7,3,19,15,91,59,120,160,235,205,323,214,271,240,127,225,135,101,39,44,37,30,11,9,40,15,38,7,0,2,1,1,1,2,10,6,0,19,22,3,0,0,0,13,0,0,0,1,1,3,1,0,1,8,0,2,30,18,2,36,60,42,17,37,32,22,26,28,21,28,18,30,9,9,22,13,7,13,2,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,7,6,0,3,9,0,14,16,32,22,8,8,3,10,4,39,19,14,5,15,6,4,3,11,0,1,0,1,6,13,0,4,1,0,0,1,0,0,0,0,0,3,1,2,0,0,0,3,6,12,7,13,17,26,20,26,24,37,14,10,7,7,6,3,1,28,15,4,18,9,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,13,17,7,9,13,15,11,17,10,11,6,7,14,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,3,1,2,5,16,22,4,12,14,23,0,27,14,34,8,7,35,22,3,18,6,5,5,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,5,15,19,29,26,41,58,82,36,60,23,20,8,11,1,0,2,1,7,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,8,1,0,0,0,1,3,7,5,2,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,5,18,31,12,33,9,17,9,4,0,1,30,14,5,10,4,5,7,14,0,6,8,0,11,0,4,12,0,0,0,4,0,8,0,0,16,6,15,0,10,0,0,69,45,27,45,56,64,83,108,169,123,229,110,173,99,117,131,124,90,66,47,30,30,19,14,13,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tera,0,5,22,7,28,28,4,79,49,95,190,157,91,161,107,153,153,128,98,139,163,309,201,162,134,61,72,49,65,67,54,53,36,38,52,34,13,28,15,19,16,19,4,7,0,3,0,3,1,4,0,3,0,0,0,0,0,0,14,4,3,7,3,18,0,8,0,11,14,67,21,6,10,19,18,24,19,10,24,27,3,0,2,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,9,13,15,3,20,34,23,72,91,41,43,62,47,34,67,45,37,62,28,13,12,5,1,0,0,0,3,0,0,0,1,20,3,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,2,1,1,1,0,4,3,5,5,20,2,8,28,21,23,24,20,28,11,22,8,6,0,3,1,1,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,16,0,6,97,55,35,45,76,63,51,71,42,96,37,29,54,50,25,38,23,10,5,21,6,13,7,9,37,14,9,10,14,26,1,5,5,5,5,2,4,0,0,2,5,20,33,33,81,172,229,209,182,165,105,133,0,102,274,241,216,202,208,155,139,120,61,67,10,40,21,11,5,1,8,3,6,5,3,0,0,0,0,0,0,0,1,6,2,0,0,0,0,0,0,0,4,0,1,0,9,4,0,2,0,4,18,15,19,15,30,21,38,32,59,45,51,59,57,40,33,21,22,23,13,20,18,11,7,1,60,2,8,0,0,3,0,0,0,0,0,0,0,4,9,7,2,0,0,0,0,0,0,0,0,1,3,3,3,2,2,4,3,1,4,3,10,55,51,25,24,7,7,5,10,6,2,4,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,27,3,10,1,16,19,29,9,20,23,25,5,10,4,8,7,13,7,1,15,3,8,1,0,12,4,3,0,5,8,12,0,4,2,3,1,7,4,7,1,0,1,0,2,0,13,17,14,17,17,25,6,53,50,45,60,59,124,104,185,216,245,232,175,137,133,63,133,79,53,35,25,18,19,30,4,16,4,20,8,6,2,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tillabery,0,0,1,1,7,7,17,11,19,35,37,50,73,109,99,79,22,38,36,59,52,27,108,28,22,40,27,7,7,5,2,1,0,0,5,0,0,0,9,0,12,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,17,0,5,11,8,1,1,9,2,9,5,2,1,30,3,5,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,31,15,9,10,3,28,25,27,44,49,70,59,85,57,63,73,86,23,95,49,56,31,34,25,19,18,18,16,23,4,1,9,15,8,20,8,4,0,7,8,2,2,1,1,3,2,2,11,1,10,10,8,9,17,33,23,47,40,31,67,14,30,35,34,32,30,18,9,10,4,10,8,7,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,26,23,44,60,33,12,65,9,23,14,8,9,8,9,0,1,8,10,5,3,6,0,7,0,0,0,2,0,0,0,0,1,0,0,3,0,0,6,0,3,7,20,4,8,7,14,8,21,14,25,5,1,5,3,12,14,16,17,11,18,6,4,2,5,0,1,2,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,2,2,8,10,13,20,16,30,37,38,58,68,99,68,91,40,60,35,38,46,23,15,7,7,5,4,5,1,4,1,2,1,7,1,3,0,1,2,0,2,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2,0,0,7,11,0,1,10,6,11,0,5,4,0,0,1,5,0,3,0,4,5,9,13,0,3,1,1,0,0,6,5,9,1,0,1,1,3,3,0,0,0,0,0,0,11,16,46,15,47,37,69,44,86,61,74,151,125,112,136,121,104,119,102,161,188,205,187,132,86,61,33,12,7,7,10,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,45,0,0,2,4,6,1,14,1,10,4,17,35,19,43,21,42,43,94,75,32,30,16,17,18,9,11,8,19,1,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Abalak,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,3,1,0,1,7,1,6,5,1,9,14,19,22,10,10,6,6,8,7,11,7,9,5,9,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,4,3,0,0,12,5,4,20,10,3,1,10,2,4,0,7,1,15,17,13,12,8,6,4,3,1,3,8,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,1,1,3,8,3,12,2,1,5,7,4,6,3,12,10,10,12,23,34,33,8,24,0,15,8,9,8,6,8,3,6,14,7,3,7,4,1,13,19,1,2,13,6,7,0,3,15,48,0,73,55,54,0,3,0,0,15,18,8,13,10,4,25,10,13,24,5,0,4,0,1,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0
Birni N'Konni,1,0,51,4,10,23,7,11,29,14,19,60,112,87,114,143,192,236,222,241,203,193,141,269,137,107,64,42,28,28,25,21,25,17,11,15,14,13,49,9,10,6,16,18,14,8,6,11,17,0,15,17,18,17,25,20,25,34,73,46,113,95,137,105,130,97,108,149,134,108,92,131,72,59,37,21,20,14,25,17,11,10,11,17,5,2,3,4,5,2,2,4,8,4,7,4,2,1,2,1,2,15,3,8,3,2,6,14,13,8,16,21,16,43,34,38,55,47,42,41,55,53,51,59,64,43,35,53,76,32,33,22,23,5,5,3,9,2,1,2,6,2,3,2,1,0,4,0,2,1,2,4,3,4,1,1,21,24,31,7,8,10,7,3,70,8,11,10,11,15,23,23,38,32,36,22,26,21,12,6,17,1,4,5,1,2,0,0,0,0,1,0,5,0,0,1,1,9,8,13,3,4,0,1,2,0,0,0,0,3,7,25,5,9,3,6,3,16,0,15,9,6,3,24,7,7,31,36,46,35,42,38,61,65,41,42,23,26,14,9,2,7,12,5,7,5,4,5,1,6,0,4,4,10,6,0,1,10,6,1,8,8,5,10,5,5,14,2,19,4,32,23,16,24,18,40,30,22,53,43,55,55,60,42,58,22,32,40,25,44,41,18,26,23,34,16,29,22,11,24,23,19,23,16,43,39,84,122,109,121,199,143,146,227,242,226,267,184,218,136,123,120,188,194,226,182,246,196,201,197,147,104,93,77,91,53,20,16,14,16,8,7,7,10,3,0,4,5,1,6,1,0,0,2,1,0,0,0,5,0,1,0,2,6,5,7,5,10,8,14,9,18,18,9,5,18,13,83,26,25,18,9,12,5,7,6,1,2,3,1,1,2,0,0,2,0,1,0,2,0,0,1,1,0,0,2,0,1,2,5,6,0,1,1,6,0,6,14,18,18,31,18,12,9,24,31,41,26,55,40,39,50,50,57,53,55,47,40,46,90,45,38,22,20,18,4,15,5,5,3,8,3,6,7,10,6,3,6,4,3,4,6,18,12,20,13,17,19,14,23,1,72,69,74,121,118,128,114,176,63,86,137,158,42,236,155,140,196,54,86,67,56,31,53,40,30,20,16,9,8,0,0,4,2,7,7,7,7,5,15,15,3,5,0,1,6,4,0,6,5,6,2,1,0,3,1,0,2,5,4,4,1,4,7,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bouza,4,3,11,5,5,8,4,8,3,3,19,21,5,42,30,11,30,39,64,37,40,86,117,38,42,47,26,22,25,25,24,13,17,17,6,7,6,8,9,9,31,3,8,17,48,12,26,18,27,27,13,17,20,27,22,22,38,96,56,87,115,86,96,103,60,87,80,94,113,119,102,78,58,86,73,61,34,40,35,34,30,21,52,14,7,6,4,7,5,4,3,13,2,6,3,2,3,0,2,7,4,2,0,10,1,47,9,6,12,2,19,43,40,34,34,42,59,95,47,56,54,67,84,73,68,83,59,61,81,40,47,34,29,18,18,19,10,7,5,6,10,5,3,8,2,1,6,1,2,2,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,3,12,4,13,18,14,6,9,24,56,13,18,29,9,7,13,9,10,2,8,1,4,1,1,5,1,4,2,1,1,1,1,1,0,0,1,0,3,2,18,35,18,10,0,16,11,6,10,3,4,4,21,32,69,50,84,107,91,115,87,63,112,105,103,123,105,75,82,78,41,35,56,42,21,21,9,16,19,13,0,5,3,8,13,6,6,4,8,2,2,13,1,2,11,5,4,8,8,18,16,18,13,18,5,16,18,46,40,23,0,26,0,16,25,21,27,27,38,23,19,32,9,9,2,9,4,8,14,12,4,87,9,24,6,7,8,6,13,1,6,9,13,11,10,25,22,22,26,12,14,11,19,18,23,16,30,16,32,29,58,75,93,121,83,74,83,64,61,64,26,43,45,40,24,22,17,7,8,5,4,4,8,8,11,0,0,0,0,0,5,0,0,0,3,2,2,0,0,14,5,6,5,7,6,9,8,12,22,19,8,10,10,13,16,20,25,17,22,17,16,14,6,2,2,3,2,2,3,3,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,9,1,3,2,3,29,15,15,20,19,25,26,46,18,69,53,53,52,70,94,44,59,44,41,33,44,27,45,29,24,25,35,35,39,66,35,30,48,48,37,64,59,77,125,222,171,175,126,170,157,177,199,224,198,150,220,299,333,272,304,258,245,235,271,177,109,88,69,70,50,54,16,11,14,5,13,6,4,2,0,2,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Illela,5,0,2,1,0,0,2,0,1,0,2,1,1,2,28,19,25,15,37,36,47,54,48,58,39,36,51,49,51,10,9,5,21,29,7,5,5,12,7,7,10,10,9,6,8,7,4,1,11,11,11,15,24,21,25,18,14,19,28,44,59,63,105,158,116,86,160,162,153,85,182,160,82,138,124,56,62,56,32,46,39,0,14,14,14,9,7,4,0,0,0,3,9,5,5,1,7,5,1,1,42,117,86,0,1,59,64,47,46,56,110,130,87,200,208,211,172,163,140,125,175,115,71,106,64,84,34,47,25,10,17,19,19,28,20,26,10,6,9,3,4,6,1,1,24,1,7,15,0,0,1,0,0,3,1,4,4,3,4,0,1,4,4,2,5,7,10,10,13,4,11,0,0,0,1,2,0,5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,12,0,0,0,2,150,1,3,3,6,3,1,1,3,0,1,3,0,2,3,2,2,10,0,1,2,2,1,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,1,0,0,9,0,0,0,16,0,0,2,1,1,0,4,3,4,6,31,11,3,8,5,7,4,14,5,0,0,3,1,3,3,2,4,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,21,37,45,66,67,48,66,89,78,71,78,80,109,76,93,89,120,76,70,47,56,35,28,20,10,10,5,3,7,0,1,2,1,3,1,0,2,0,0,0,0,0,0,0,0,0,1,0,4,3,2,0,2,7,13,19,10,11,29,29,21,29,40,27,26,35,31,33,14,22,18,20,7,15,22,8,5,4,4,3,0,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,4,0,1,0,5,2,6,6,2,10,4,24,28,30,44,66,74,82,82,84,66,72,69,45,28,21,20,20,16,9,10,9,8,11,5,7,1,5,1,6,4,3,3,8,2,3,2,0,0,12,10,12,64,58,18,60,34,54,94,54,39,25,31,115,72,99,48,30,118,36,103,11,41,46,58,33,39,36,20,10,40,0,1,9,7,0,0,15,2,0,2,1,0,1,3,0,1,0,0,2,5,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,3,0,0,1,9,3,0,4,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Keita,0,0,0,5,0,3,0,16,3,3,9,24,2,8,16,7,11,6,5,16,30,34,21,57,17,20,9,11,18,16,22,19,17,9,1,1,3,2,0,0,0,2,2,0,0,2,0,0,0,2,3,2,3,0,3,0,1,2,6,6,2,2,8,1,1,8,0,12,7,11,11,13,3,7,5,2,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5,0,0,0,1,5,0,3,1,1,0,0,1,0,0,0,5,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,8,7,6,15,13,8,13,15,18,29,0,25,27,23,5,9,2,4,2,6,0,0,1,1,2,0,0,0,0,8,1,3,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,4,0,1,0,0,0,0,0,55,1,59,0,3,3,4,3,2,13,11,114,13,22,14,17,19,18,19,14,7,6,0,0,10,18,0,2,8,8,4,2,0,1,0,0,0,0,0,0,0,5,0,0,0,0,3,0,1,39,2,13,19,6,0,1,1,2,4,15,3,14,3,13,14,8,11,6,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,5,2,6,14,15,8,16,5,5,11,22,16,15,24,16,19,17,8,3,14,22,4,13,7,19,9,0,8,10,5,15,8,5,4,1,0,1,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,2,2,3,5,13,1,3,0,2,1,4,4,0,2,1,1,4,7,2,0,3,2,1,1,0,0,0,3,0,0,0,2,1,1,0,0,0,0,0,NA,1,1,0,0,1,1,4,0,1,0,28,27,6,10,4,5,8,18,14,7,23,24,9,13,12,6,6,18,16,15,11,8,9,15,17,9,14,17,11,5,7,4,7,4,7,8,11,6,6,12,3,0,7,21,7,27,26,22,46,25,14,34,48,0,43,15,3,14,6,12,12,39,13,3,19,3,5,11,3,3,1,5,2,0,2,0,0,0,0,0,1,0,0,0,2,1,2,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Madaoua,6,10,10,61,26,0,24,11,11,0,13,13,155,13,24,35,41,38,47,53,61,79,34,72,44,32,33,34,29,10,13,4,5,4,6,3,15,11,12,19,2,6,10,16,12,23,19,7,14,30,18,40,29,30,60,38,61,102,262,211,265,309,263,310,239,172,208,220,179,151,135,105,93,118,94,109,43,34,31,23,17,17,11,12,7,7,8,4,11,1,8,6,8,11,3,0,0,3,1,0,1,0,2,1,1,2,0,3,6,2,14,6,5,11,6,8,24,51,32,21,40,67,16,22,6,28,10,14,17,13,3,7,5,13,5,4,7,3,11,5,2,2,3,3,3,5,1,2,4,7,1,7,1,9,10,4,6,2,19,9,10,42,9,23,15,22,23,16,17,7,20,6,19,0,16,6,4,10,3,5,0,1,23,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,0,2,0,2,7,13,4,10,23,59,22,18,29,11,20,16,25,15,15,10,11,11,13,6,17,2,25,12,3,5,0,4,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,4,7,2,8,22,23,45,63,53,61,64,74,59,74,68,102,106,123,82,90,70,96,78,49,25,41,49,33,45,21,4,15,23,22,18,12,5,15,10,8,3,15,10,18,16,28,13,43,42,35,45,44,48,45,47,49,44,35,35,63,56,126,94,96,122,75,85,75,64,55,88,77,68,55,35,15,18,9,6,8,6,1,0,2,0,0,1,1,0,2,0,1,4,0,0,0,7,3,9,4,14,34,34,3,5,4,3,11,6,41,15,41,16,29,11,29,14,19,12,14,19,35,23,18,11,2,5,0,5,0,5,0,2,2,2,1,0,0,0,0,0,0,3,2,2,1,0,0,2,1,0,1,3,0,5,5,10,8,8,36,37,37,69,78,34,88,83,84,89,73,86,108,103,120,77,100,48,45,45,42,39,42,35,31,61,35,17,38,18,25,29,33,21,19,11,15,22,21,17,18,36,11,44,36,32,82,85,106,127,191,229,190,227,175,120,362,479,393,461,351,389,384,344,277,216,154,159,66,96,65,33,31,42,15,18,3,13,0,4,2,0,0,2,1,0,3,3,0,3,5,8,3,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Tahoua,0,0,1,2,26,24,20,53,62,89,78,141,150,190,244,199,234,144,144,87,51,69,85,56,18,41,26,12,10,7,9,8,5,5,5,2,9,4,4,5,5,2,8,1,1,1,4,4,2,3,3,1,7,5,4,9,18,15,8,25,15,32,16,32,35,37,23,45,37,33,35,14,7,5,20,19,8,6,1,5,1,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7,3,3,18,2,6,6,6,8,27,41,29,33,28,37,10,13,36,37,23,12,17,8,5,2,6,0,2,5,2,1,0,0,1,0,1,1,0,0,1,1,1,0,0,0,3,0,9,1,9,2,0,7,2,7,8,2,7,7,4,19,63,38,22,19,14,43,54,16,12,8,10,10,12,12,8,23,18,13,3,3,4,25,0,0,12,3,4,0,2,1,0,1,1,3,0,3,0,3,5,3,1,4,9,16,29,34,24,1,14,22,68,27,29,30,71,32,33,36,28,43,26,17,12,26,15,10,16,14,6,5,1,3,2,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,2,1,0,4,0,0,0,5,7,3,3,0,1,2,2,2,1,2,4,1,2,0,3,2,8,5,2,2,2,3,1,0,1,1,1,7,6,5,0,1,1,3,2,3,0,0,1,0,1,3,1,2,0,1,2,2,2,6,16,22,30,26,26,39,42,61,61,109,80,115,117,146,69,124,131,93,73,92,30,41,15,16,12,6,1,3,2,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,4,17,50,14,37,33,67,37,28,31,34,27,54,50,57,25,85,55,90,85,103,97,83,49,43,35,52,18,15,7,11,9,3,30,1,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,3,6,7,6,8,17,12,15,18,16,21,24,27,27,33,15,24,23,13,22,12,22,27,18,34,22,17,13,20,20,9,10,16,6,0,3,2,3,1,1,2,0,0,3,3,4,2,0,0,9,0,1,1,0,9,2,5,17,11,12,40,47,33,34,87,107,116,138,126,155,160,119,206,77,90,58,53,28,46,23,24,15,19,7,4,5,1,2,1,0,0,1,4,0,0,0,0,0,0,0,0,0,2,2,0,5,6,6,4,14,4,7,6,9,4,7,2,1,0,3,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
