"do_grid","loglik","loglik_se","beta_mu","beta_sd","b1","b2","b3","b4","b5","b6","iota","rho","S_0","E_0","I_0","tau"
553,-972.104196022328,0.155125350571283,278.603437714819,0.162225673254229,-12.0738990522811,4.21330178677758,-3.67656442480693,-7.42091684694152,-9.41833178764872,1.89031623512116,10.756397774086,0.495296427079225,0.174682971843438,1.8361642631634e-05,2.61390449427894e-05,0.121777735114656
658,-981.091774926292,0.247979831030897,302.268772320147,0.157246118830317,-7.06343178483453,-15.1755355924347,5.17935282241356,-14.3011190622268,-5.43190237096425,1.16208604776223,8.5996886716128,0.396859598970439,0.191736787099705,2.88751089194135e-05,1.49112722375113e-05,0.0774928652738764
746,-971.181886932285,0.229473363621746,216.094933043739,0.124664304809953,-9.74049193659268,5.07139384730207,-7.3310194160276,0.877420525984386,-13.7083403302088,-15.0373511088328,5.2134551765942,0.784376573012181,0.23909215915566,5.96251969364009e-06,6.18043792419627e-06,0.0850693951803989
733,-970.326227231122,0.197095742130134,86.786952239458,0.118471496624002,-8.15000738914207,5.27451490829015,-13.1018628403065,-5.02469905003004,-3.24303024032401,2.28509873358961,8.45953322562596,0.552081229856212,0.78771483875978,6.21543779760553e-06,1.13534322675299e-05,0.115623100547159
976,-978.745101029483,0.231024442307679,310.234452014997,0.109900790066116,-7.32858333864436,3.00170176773265,-3.20396006710307,-6.61674914542673,-2.13250700242763,-4.50839227769753,6.61396001292494,0.412465117124196,0.123896994399263,1.97175968986753e-05,4.81201905339861e-06,0.124100712767001
94,-974.965165851528,0.222969203004899,107.387478060675,0.108944243745413,2.37031529584586,-18.0038631863983,-3.03844365204425,-8.73741473461657,-8.2807164733615,-11.4263700088676,6.80826496203273,0.920157584516655,0.738943546777436,1.15258058218013e-05,1.02186002895083e-05,0.0462867791458142
801,-978.243435960551,0.318690309199164,297.438992653089,0.118754491531913,-10.6021796405234,-15.0201863636798,-10.2655852779159,-6.98558214678787,-5.09891083598809,-5.49606566416337,8.19784366103228,0.637118852775427,0.179400935215433,9.75895490697421e-06,2.03735518923445e-05,0.0985209583264354
834,-975.420026738627,0.150432011999238,202.795449510063,0.132029148774855,-1.1245503957165,-14.6889879551215,-3.5621599450376,-6.93429860292957,-4.70869718436033,-13.4123170607421,9.6019414966831,0.616165744103485,0.335897024523621,7.82905740657598e-06,4.61173805324099e-06,0.140613190520929
605,-976.249451199535,0.136953684089937,208.896683351436,0.148832234509456,-13.363867186342,-9.12423241133921,-2.34206282772317,-10.8153962017858,-7.68393493886331,-2.69880325206429,7.13061709592088,0.708073408658091,0.347910673965641,6.33557043998771e-06,2.66670774775443e-05,0.100036561393085
252,-975.887082816286,0.185292319711887,1.15394212475352,0.14159373841258,5.80156697726401,6.26640529039958,5.7823236706939,4.79668701481395,5.04841969131223,5.96266784089139,5.37741059257507,0.457880743862327,0.171086874561914,1.54389695763301e-05,1.636122305389e-05,0.0268282064460573
540,-975.097295496295,0.157812477010327,161.617412230548,0.123726729352031,-10.0188867903389,-10.9676903344787,-1.7166542804354,-12.394296239301,-11.0050012308167,-3.36995602458088,7.52146324419788,0.637513585530728,0.429719255332828,1.01830764734096e-05,9.06200609108661e-06,0.133933296167346
177,-965.288589924378,0.154300066718723,99.0774843004383,0.140083718399903,-0.549798085826299,1.07163608546961,-1.04652369367538,-18.8670709746015,3.07297387552851,-1.83301581488975,7.3862391695143,0.673148050650063,0.551638318515496,5.68987442139726e-06,7.85525994463468e-06,0.103625045135845
980,-971.79216792862,0.137216167449362,178.855807558467,0.150952427822486,-1.23966093933839,-0.975580604069734,-3.41187447936207,-6.68724542249508,-5.52483422932449,-3.81902217351708,8.00265340418445,0.517557781926266,0.360446150229238,1.05074678726169e-05,1.10529650850272e-05,0.0995185950318501
852,-977.052870897172,0.254774911287862,131.369858378609,0.115918741417195,-0.217084863733047,-11.4293485735994,-6.80179662171158,2.8237625263226,-20.0813220918932,-1.92743846011047,6.09599904173925,0.947467621018629,0.485309234798627,8.0918187324809e-06,1.23561065862613e-05,0.0647672390621797
607,-972.422666305886,0.113450344037564,5.67879106305153,0.108825297170301,3.88236161583339,4.91747310268436,4.75280038264847,3.18482329017207,3.71071923156326,5.07419067284677,6.95428273215934,0.687008099954307,0.0944482137017047,2.23754833099487e-05,1.907121052871e-05,0.121987061961573
162,-963.979701781647,0.154171618849219,116.10700019653,0.116232251293171,-3.15751865298564,2.3678901550578,-2.42538222129145,-3.41948896079479,-6.40235909509653,2.50822315699585,6.37627324306407,0.625946993372307,0.443394045980906,6.58923218708568e-06,1.7415814349289e-05,0.0979845662439367
28,-965.871462516749,0.223575843242592,138.046873951522,0.0487895309555651,-3.31772939765797,1.32841451392415,-2.68070199747661,-9.41257332461587,-4.3509299234843,1.19503152651757,6.80516029493171,0.873596909350794,0.357325842845136,6.16355644982984e-06,1.15714854024391e-05,0.0661190144427506
384,-975.330139757459,0.249145011755227,219.613458237873,0.112319363516535,-6.64605238118997,-17.0909125778658,-18.5569885163569,-1.55032256170293,-9.40749021109462,-4.94611703761199,6.39766221178719,0.758959487587205,0.29066889226364,1.19858995047221e-05,8.6975591994042e-06,0.125350488645053
544,-969.640109178246,0.122610872963784,99.6036893177979,0.0939433466280695,-6.45751032851014,1.49131774378732,-3.03956620294611,-9.60607107986069,-2.33282083560049,-6.98170174691155,6.82408231852707,0.750896128623277,0.655437599307971,1.02762556613232e-05,7.65293381176119e-06,0.160903615012727
995,-969.419702768264,0.0892698447363701,764.848116400304,0.167314123697651,-1.83886955363528,1.44400180761149,-0.152131075326779,-6.59435541122325,-12.7453963515525,-0.347824969080725,18.6468455908902,0.167384191863853,0.0603764805184439,7.17943197501364e-05,1.99519041132543e-05,0.187524060450304
279,-976.390627761817,0.26003578524115,203.157856698158,0.111817532319112,-4.22859658258295,-7.54655014337565,-2.31598895694066,-13.2678729098326,-9.31992587026768,-1.80147800974707,6.01043148722969,0.999248283751633,0.288735128658702,9.2569317312306e-06,7.41697462789459e-06,0.0776048277179945
787,-987.045461361878,0.226293994266705,449.31991776568,0.181586685395341,-2.21986377823447,-11.2667405246713,3.43737024957418,-9.74724806540922,0.906234597237976,-9.4002565413661,11.0905156822809,0.464581790195355,0.0954860031344935,1.67903634514074e-05,3.53634887040865e-05,0.0484614247525412
645,-980.731114799467,0.355996696850604,263.617229833983,0.119236946696918,-0.74643948616854,-6.64854955472599,-10.0868848567125,-13.8169628508838,-4.99937574015134,-6.05737754406184,6.72549734851678,0.695893422475689,0.195586799054309,1.85375503451706e-05,1.9771729903671e-05,0.101147481254762
610,-991.127628658239,0.32403794291224,499.281865713358,0.16008970537027,-27.751677623724,-15.2234481445741,-4.77382462807261,-1.91945328262746,-6.34263967711277,-7.15078912661216,9.22062991635536,0.580487160869892,0.0741255382691311,3.55943067568717e-05,3.83663627403987e-05,0.108514706272926
536,-975.63056461479,0.182760438374464,322.904721939053,0.160169710171294,-7.27796738690877,-6.64440315821219,0.243964971589826,-8.94469828310148,-1.13323049023354,-10.640196813387,9.88701685971115,0.607368807191891,0.173259828134017,2.44385716297001e-06,1.04123573508374e-05,0.0884183208741965
968,-972.303513172894,0.492536899453014,129.059651315203,0.0906428948142074,-3.8372068240429,3.69641940222925,-11.7362226075635,-16.193982495372,0.452345744694267,-2.47686287892944,6.98351395644969,0.769774370594507,0.457656805880571,8.10813939945324e-06,1.62370825706987e-05,0.0484534351523748
53,-969.267111954751,0.464935804939819,157.204608631579,0.115890285231865,-3.36574506666697,2.14990777277103,-3.51062128238489,-3.52614220705664,-11.0830425742718,3.29997821664206,8.20112072412441,0.320688857239544,0.319911012675512,4.44739886616591e-06,2.58891227942077e-06,0.0792737699655139
998,-972.428537741354,0.129059379148966,996.167950958296,0.172619905348556,-4.75300988633918,2.57597472664981,-1.96231651659703,-11.9639627074103,0.19489881502934,-13.8501415014612,17.7675722973763,0.139655442749758,0.0523580412863688,6.05186209313787e-05,7.12887695403761e-05,0.125504888562646
